,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
4739,Sat Jun 19 03:23:51 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@KayceeMaduYEG Be careful with those vaccines; you shall really listen to the experts.
#FauciEmail #CCP≠CHINESE… https://t.co/ixYbqMCQ0V",0.05,0.6,en,0,0,youfa1111,27,421,False,"[{'text': 'FauciEmail', 'indices': [87, 98]}, {'text': 'CCP', 'indices': [99, 103]}]","[{'screen_name': 'KayceeMaduYEG', 'name': 'Kaycee Madu', 'id': 833911266263474176, 'id_str': '833911266263474176', 'indices': [0, 14]}]",
4740,Sat Jun 19 03:24:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy bu… https://t.co/5qX5bpp2K0,0.175,0.275,en,101,20,nimeshdarji11,169,452,,"[{'text': 'coronavirus', 'indices': [31, 43]}]","[{'screen_name': 'DrAMSinghvi', 'name': 'Abhishek Singhvi', 'id': 140047339, 'id_str': '140047339', 'indices': [3, 15]}]",India
4741,Sat Jun 19 03:24:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone i… https://t.co/3LfEiO1UQd,0.175,0.275,en,189,153,kevinkresse,1659,5000,,[],"[{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [3, 15]}]","Buffalo, NY, United States"
4742,Sat Jun 19 03:24:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pushing this crap on children? Children have the highest natural recovery rate. There is no need for children to be… https://t.co/zTp0ICsSkS,-0.35000000000000003,0.6000000000000001,en,0,0,TheRepublic1A2A,1234,1195,,[],[],🦅🦅🦅🗽🦅🦅🦅 1775/1776 🇺🇸
4743,Sat Jun 19 03:24:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Museveni says #Uganda's #COVID19 vaccine will be better than all the existing vaccines because it covers all the ex… https://t.co/1wM4CKkhry,0.5,0.5,en,54,17,s_mutana,86,229,,"[{'text': 'Uganda', 'indices': [30, 37]}, {'text': 'COVID19', 'indices': [40, 48]}]","[{'screen_name': 'observerug', 'name': 'The Observer', 'id': 93316701, 'id_str': '93316701', 'indices': [3, 14]}]",Kampala
4744,Sat Jun 19 03:25:01 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in p… https://t.co/WaAOTHz4Hg",-0.19375,0.45,en,160,66,robothyenas,459,437,,[],"[{'screen_name': 'paldhous', 'name': 'Peter Aldhous', 'id': 589535421, 'id_str': '589535421', 'indices': [3, 12]}]",Treasure Trove Cove
4745,Sat Jun 19 03:25:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","There's a pervasive narrative that kids aren't at risk from #covid19, and that with declining infection rates, auth… https://t.co/t75ViI4ZNA",0.0,0.0,en,342,125,TaylorS11264605,796,1665,,"[{'text': 'covid19', 'indices': [76, 84]}]","[{'screen_name': 'DrLeanaWen', 'name': 'Leana Wen, M.D.', 'id': 605153786, 'id_str': '605153786', 'indices': [3, 14]}]",
4746,Sat Jun 19 03:25:07 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 va… https://t.co/8xElixEtHg",0.6444444444444445,0.9111111111111111,en,1031,329,Elizabe93641496,36,260,,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]",
4747,Sat Jun 19 03:25:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Elastic_minds @EileenMarieSar1 The world needs billions of vaccines. If Americans don't want them, start shipping them.

#COVID19 #vaccines",0.0,0.0,en,0,0,GingerMEdwin,474,3228,,"[{'text': 'COVID19', 'indices': [122, 130]}, {'text': 'vaccines', 'indices': [131, 140]}]","[{'screen_name': 'Elastic_minds', 'name': 'Robert Adam', 'id': 1247720118261407744, 'id_str': '1247720118261407744', 'indices': [0, 14]}, {'screen_name': 'EileenMarieSar1', 'name': 'Eileen Marie Sarah', 'id': 839990047764017153, 'id_str': '839990047764017153', 'indices': [15, 31]}]",Land of poutine & politeness.
4748,Sat Jun 19 03:25:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","List of vaccines which don't work against #COVID19 variants after 2 doses:

1.
2.
3. 
4. 

Please...go and get vaccinated! 💉",0.0,0.0,en,453,117,ScienceOfSmut,1119,2526,,"[{'text': 'COVID19', 'indices': [58, 66]}]","[{'screen_name': 'AmitAryaMD', 'name': 'Dr. Amit Arya', 'id': 3014537423, 'id_str': '3014537423', 'indices': [3, 14]}]","Vancouver, BC, CANADA"
4749,Sat Jun 19 03:25:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have ri… https://t.co/pdQpEVNO42",0.0,0.0,en,638,713,vijaybilla37,371,4587,,[],"[{'screen_name': 'TelGlobalHealth', 'name': 'Telegraph Global Health Security', 'id': 1149218984346230784, 'id_str': '1149218984346230784', 'indices': [3, 19]}, {'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [102, 110]}]",India
4750,Sat Jun 19 03:25:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@nytimes How many infections now on this ""First Fully Vaccinated"" cruise?
#Vaccines #Variants #Science 
https://t.co/gRnjRB67EC",0.375,0.41666666666666663,en,0,0,everybodyisyou,0,11,False,"[{'text': 'Vaccines', 'indices': [74, 83]}, {'text': 'Variants', 'indices': [84, 93]}, {'text': 'Science', 'indices': [94, 102]}]","[{'screen_name': 'nytimes', 'name': 'The New York Times', 'id': 807095, 'id_str': '807095', 'indices': [0, 8]}]",On an Island
4751,Sat Jun 19 03:25:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 va… https://t.co/8xElixEtHg",0.6444444444444445,0.9111111111111111,en,1033,330,Aquasun,755,1846,,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]","Sanford, Fl"
4752,Sat Jun 19 03:26:05 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@CDCDirector As other countries have shown us, there are a lot more actions that need to be taken to stop the sprea… https://t.co/3OKpBD3P8R",0.1875,0.4375,en,10,2,MarkSmi75510649,65,8,,[],"[{'screen_name': 'LongCovidNYC', 'name': 'LongCovidNYC', 'id': 1380775691621388288, 'id_str': '1380775691621388288', 'indices': [3, 16]}, {'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [18, 30]}]",
4753,Sat Jun 19 03:26:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I think you miss the “EXPIRED VACCINE” part 😒 

you israhell - the damned human being on earth is giving Palestinia… https://t.co/60VI85LqhY",0.0,0.1,en,2,1,bgtn7fnni,361,445,,[],"[{'screen_name': 'itsyus_my', 'name': 'Yus ⁷ 🧈', 'id': 40762106, 'id_str': '40762106', 'indices': [3, 13]}]","Sabah, Malaysia"
4754,Sat Jun 19 03:26:32 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine… https://t.co/LmE1AJuLg5",0.5,0.6944444444444444,en,116,66,linda_dinardo,189,885,,"[{'text': 'COVID19', 'indices': [27, 35]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [66, 73]}]",
4755,Sat Jun 19 03:26:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana0… https://t.co/4tW5cjn2Kg,-0.1625,0.2375,en,87,53,BancoCdi,586,272,,"[{'text': 'Cuban', 'indices': [69, 75]}, {'text': 'COVID19', 'indices': [76, 84]}, {'text': 'vaccines', 'indices': [85, 94]}]","[{'screen_name': 'MediccGail', 'name': 'GailReedMEDICC', 'id': 785263274992529408, 'id_str': '785263274992529408', 'indices': [3, 14]}]",
4756,Sat Jun 19 03:26:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,645,605,Dapoq_pdot,32422,47,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
4757,Sat Jun 19 03:26:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I am goingto explain the different types of vaccines again so moronic #SingaporeMoH can understand why inactivated… https://t.co/o2yxu0tP8i,0.0,0.6,en,1,1,Kongduino,1773,1853,,"[{'text': 'SingaporeMoH', 'indices': [87, 100]}]","[{'screen_name': 'ConcernedHk', 'name': 'ConcernedHKFather', 'id': 1195529461573148673, 'id_str': '1195529461573148673', 'indices': [3, 15]}]",HONG KONG & SHENZHEN
4758,Sat Jun 19 03:27:01 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 va… https://t.co/8xElixEtHg",0.6444444444444445,0.9111111111111111,en,1034,330,stargal46,6550,7029,,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]","Ontario, Canada"
4759,Sat Jun 19 03:27:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411048] 
Kondhwa Savitribai Phule PMC G
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/XhlipCHEjd",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4760,Sat Jun 19 03:27:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccin… https://t.co/5knRXo5d3A",0.1666666666666667,0.6333333333333333,en,2129,159,FactsMon,87,237,,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",
4761,Sat Jun 19 03:27:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/Ve5f8j8J8C",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4762,Sat Jun 19 03:27:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411016] 
SANT RAMDAS SCHOOL(KANNAD)PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dos… https://t.co/CapcWDKZgJ",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4763,Sat Jun 19 03:27:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411002] 
Malti Kachi Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… https://t.co/BA9VDdT4qV",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4764,Sat Jun 19 03:27:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Bindu Madhav Thakre Hos PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/Vu0rI6HEN6",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4765,Sat Jun 19 03:27:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411006] 
Rajiv Gandhi Hospital PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 C… https://t.co/nwjvzd0aDT",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4766,Sat Jun 19 03:27:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/mmNVEGBEVK",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4767,Sat Jun 19 03:27:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411048] 
Kondhwa Savitribai Phule PMC G
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/ORwA8JB7oh",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4768,Sat Jun 19 03:27:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411060] 
Bhangire Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Cap… https://t.co/qjiEobPfUl",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4769,Sat Jun 19 03:27:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/mV8NxIzcZx",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4770,Sat Jun 19 03:27:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411011] 
Kamala Nehru PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity:… https://t.co/aadZLOJKes",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4771,Sat Jun 19 03:27:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","23) Regarding J&amp;J, I have no direct evidence-based position. However… it’s not technically a 2-dose vaccine. if you… https://t.co/SEpJBbu7aQ",-0.025,0.25,en,254,96,Joejohn14896700,44,507,,[],"[{'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': 18831926, 'id_str': '18831926', 'indices': [3, 14]}]",
4772,Sat Jun 19 03:27:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,646,607,NizamArchibald,11318,2349,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]","Kuala Lumpur, always"
4773,Sat Jun 19 03:28:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The Liberals don't believe the vaccines work.,0.0,0.0,en,147,32,PhilWilliston,27,131,,[],"[{'screen_name': 'Milhouse_Van_Ho', 'name': 'Milhouse Van Houten 🗽🇨🇦', 'id': 1246065743294332928, 'id_str': '1246065743294332928', 'indices': [3, 19]}]",
4774,Sat Jun 19 03:28:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy bu… https://t.co/5qX5bpp2K0,0.175,0.275,en,114,21,Hitesh26797084,193,754,,"[{'text': 'coronavirus', 'indices': [31, 43]}]","[{'screen_name': 'DrAMSinghvi', 'name': 'Abhishek Singhvi', 'id': 140047339, 'id_str': '140047339', 'indices': [3, 15]}]",
4775,Sat Jun 19 03:28:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,647,609,eryazmi,3097,1304,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Atiqah's boi ❤️
4776,Sat Jun 19 03:28:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccin… https://t.co/5knRXo5d3A",0.1666666666666667,0.6333333333333333,en,2143,160,ScottDu61824511,124,1340,,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",
4777,Sat Jun 19 03:29:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight th… https://t.co/1Z0DDkQEru,0.5,0.5,en,498,204,adibhabibul,118,122,,"[{'text': 'COVID19', 'indices': [64, 72]}]","[{'screen_name': 'IsraelMFA', 'name': 'Israel Foreign Ministry', 'id': 85796380, 'id_str': '85796380', 'indices': [3, 13]}]","Kedah, Malaysia"
4778,Sat Jun 19 03:29:13 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,648,611,adibhabibul,118,122,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]","Kedah, Malaysia"
4779,Sat Jun 19 03:29:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/l3450NfzBf",-0.75,1.0,en,0,0,PuneUpdater,88,0,,[],[],
4780,Sat Jun 19 03:29:25 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccin… https://t.co/5knRXo5d3A",0.1666666666666667,0.6333333333333333,en,2147,161,KarynG76,22,257,,"[{'text': 'COVID19', 'indices': [25, 33]}]","[{'screen_name': 'BogochIsaac', 'name': 'Isaac Bogoch', 'id': 1093695069176000512, 'id_str': '1093695069176000512', 'indices': [3, 15]}]",
